source,product,Brand_custom,Category_custom,Flavor_custom,Item_custom,name,date,status,sentiment,topic,notes,author,verified,vine,stars,pvotes,tvotes,title,text,image,video,reviewid,reviewlink,parent,statusdt,statustime,helpfulcount,commenttext,commentauthor,officialcomment,totalcomments,commentts,commentdatestring,inputtime
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",7/20/15,Not Assigned,Not Assigned,Not Assigned,,Julie,TRUE,n/a,5,0,0,Amazing snack thats hard to stop eating,These are absolutely amazing.  Easily the best snack ever and it is so good for you.  I have to make myself stop eating them.  Very cheap too!,No,No,R14FCKOM1CL4JE,https://www.amazon.com/review/R14FCKOM1CL4JE/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",7/17/15,Not Assigned,Not Assigned,Not Assigned,,Jade Pisut,TRUE,n/a,5,0,0,If you have even the slightest love of coconut,"If you have even the slightest love of coconut, you will become easily addicted to these snacks. It was all I could do to not eat the whole bag at once!",No,No,R2H5UN4MHVBFVF,https://www.amazon.com/review/R2H5UN4MHVBFVF/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",7/12/15,Not Assigned,Not Assigned,Not Assigned,,Tanya aka Twincere,TRUE,n/a,5,0,0,and these coconut chips did not disappoint at all,"I adore any treat that embraces Caramel Sea Salt, and these coconut chips did not disappoint at all. I've found that the pricing here on Amazon is much better than buying it at my local whole foods store",No,No,R4D4L2HIVPZCL,https://www.amazon.com/review/R4D4L2HIVPZCL/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",7/9/15,Not Assigned,Not Assigned,Not Assigned,,B. Silveira,TRUE,n/a,5,0,0,these are great.,"Wow, these are great.",No,No,R2AUL72HV8Q9D6,https://www.amazon.com/review/R2AUL72HV8Q9D6/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",7/8/15,Not Assigned,Not Assigned,Not Assigned,,ErinE,TRUE,n/a,4,0,0,Delicous but caloric.,"Really really tasty!! Sadly i thought i was getting ""diet"" food but after getting a closer look at the nutrition info these are high in calories and fat for the serving size... But sooo delicous! If used in moderation these have amazing coconut flazor, are sweet and crunch too. Sadly too high in calories an fat for me to likely buy again.",No,No,R5QM8Y5JR240B,https://www.amazon.com/review/R5QM8Y5JR240B/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",7/7/15,Not Assigned,Not Assigned,Not Assigned,,BBP,FALSE,n/a,5,0,0,Delicious!,"These are fabulous.  They taste great - like slightly sweetened coconut - and have an almost melt-in-your-mouth texture.  True, it is a small package but it is designed as a snack, not a meal.  Our culture is conditioned to think of everything in mega-sized portions.  This is a healthier option.  And yes, as some reviewers have pointed out, it is ""pricey"" but so is all good quality food, especially anything that is also a bit ""fun.""  These do a great job of filling the occasional need for a 3 PM at-my-desk pick me up and are a much better option than something out of the office vending machine.  I am a fan.",No,No,R16H0HN1OO4LXH,https://www.amazon.com/review/R16H0HN1OO4LXH/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",7/5/15,Not Assigned,Not Assigned,Not Assigned,,C H,TRUE,n/a,1,1,1,I really wanted to like this. I love the bacon flavored coconut chips ...,I really wanted to like this. I love the bacon flavored coconut chips and love coconut but this product tastes like suntan lotion smells.. I threw the bag away after my husband and I tasted it.,No,No,R2RL0YWOZ286CZ,https://www.amazon.com/review/R2RL0YWOZ286CZ/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",6/24/15,Not Assigned,Not Assigned,Not Assigned,,GS,TRUE,n/a,5,0,0,Ok,Just okay,No,No,R9AVSF4U83119,https://www.amazon.com/review/R9AVSF4U83119/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",6/24/15,Not Assigned,Not Assigned,Not Assigned,,Shopaholic RN,TRUE,n/a,3,0,0,Too expensive for its worth!,Had a nice taste but stale. Also not nearly enough for the price.,No,No,R18ZXNNWESJK3V,https://www.amazon.com/review/R18ZXNNWESJK3V/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",6/16/15,Not Assigned,Not Assigned,Not Assigned,,Kindle Customer,TRUE,n/a,5,0,0,Five Stars,Delicious!,No,No,RJI4BGTPXYP1I,https://www.amazon.com/review/RJI4BGTPXYP1I/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",6/15/15,Not Assigned,Not Assigned,Not Assigned,,Allison Powell,TRUE,n/a,5,0,0,DANG good!,"Love these, love the product. Perfect for just a little bit of sweetness in a snack.",No,No,R3AC6LCA8U8DZW,https://www.amazon.com/review/R3AC6LCA8U8DZW/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",6/13/15,Not Assigned,Not Assigned,Not Assigned,,Yulia G,TRUE,n/a,5,0,0,Delicious and addictive chips. Great dessert.,"I love these chips. They're extremely delicious and addictive (so probably not exactly a healthy snack, because it's hard to eat just a little of these). Whenever I'm at TJMaxx or Marshalls they have them for the cheapest price (around 3.99) so I try to always get them. The price on amazon is not too bad as I've seen these at an even more expensive price in local stores/ whole foods.",No,No,R38RFYW2CLUYE7,https://www.amazon.com/review/R38RFYW2CLUYE7/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",6/5/15,Not Assigned,Not Assigned,Not Assigned,,Leonora A. Perry,TRUE,n/a,4,0,0,Great salad topper too!,Tasty but not as crisp as I had hoped. Great on salads!,No,No,RAVCIJZP1I83Z,https://www.amazon.com/review/RAVCIJZP1I83Z/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",6/4/15,Not Assigned,Not Assigned,Not Assigned,,Heather Wells,FALSE,n/a,5,0,0,"Paleo friends, these are dangerously good. Beware: you will eat the whole bag in one sitting.","These are dangerously good. They are great for a paleo lifestyle. However, you may find yourself eating the whole bag. I am not necessarily the biggest coconut fan in the world. However, these will make a fan out of anyone. They are crispy and sweet. They do not have a similar texture to shredded coconut (for those of you who hate the way that shredded coconut feels). This is one of my favorite snacks.",No,No,R15N2GEK8FILAM,https://www.amazon.com/review/R15N2GEK8FILAM/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",5/31/15,Not Assigned,Not Assigned,Not Assigned,,Hank,TRUE,n/a,5,0,0,Good Dang chips!,these Dang chips are great.  totally different than regular potato or corn chips and so much better for you.,No,No,R32EVOEU6396V8,https://www.amazon.com/review/R32EVOEU6396V8/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",5/28/15,Not Assigned,Not Assigned,Not Assigned,,James T,TRUE,n/a,5,0,0,love them!,soo sooo good yummy in my tummy!,No,No,R11A1AFQL7TZQG,https://www.amazon.com/review/R11A1AFQL7TZQG/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",5/27/15,Not Assigned,Not Assigned,Not Assigned,,JaxFLMom,TRUE,n/a,5,0,0,Five Stars,Best chips I have ever had.,No,No,R30L1BVTDY23YV,https://www.amazon.com/review/R30L1BVTDY23YV/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",5/25/15,Not Assigned,Not Assigned,Not Assigned,,Sneaky Burrito,FALSE,n/a,5,2,2,these taste really good,"These, like the regular Dang chips, are delicious.  They have the same texture (crunchy but not hard), which I love.  They have a little bit of a caramel coloring and just the right amount of caramel flavor -- you can taste it, but it doesn't overtake or conflict with the coconut flavor.  The sea salt is mild but detectable.These have some fiber but they're pretty high in calories and fat.  It's healthful plant fat (i.e., coconut oil), but you would probably want to measure out servings rather than just letting yourself eat.  (I had a snack-sized bag with multiple servings and I ate the whole thing without realizing it...)The pieces are about the size of large coconut shreds.  One great thing was that I got very little breakage, even though my bag had traveled a good, long way with the US Postal Service.  These are gluten free and vegan, if you have dietary restrictions.  Definitely glad I tried these, and I'm sorry they're gone now!",No,No,R3OZFCA90H3NT4,https://www.amazon.com/review/R3OZFCA90H3NT4/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",5/23/15,Not Assigned,Not Assigned,Not Assigned,,B. Bishop,TRUE,n/a,5,0,0,Great Snack,"wonderful snack, just a small bite fills you up. Healthy too!",No,No,R3MAIK4DOY0YE2,https://www.amazon.com/review/R3MAIK4DOY0YE2/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",5/22/15,Not Assigned,Not Assigned,Not Assigned,,Rachel Sullivan,TRUE,n/a,5,0,0,Five Stars,Yum,No,No,R1PJ9TSU6DNTAW,https://www.amazon.com/review/R1PJ9TSU6DNTAW/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",5/21/15,Not Assigned,Not Assigned,Not Assigned,,charmedmommy,TRUE,n/a,5,0,0,Love this stuff,"Love this stuff!! My husband brought it home to me from work-- well they don't carry it at work anymore, so I found it here! It's delicious!  Even my 6 year old loves it!",No,No,RGHHZ4FM444QZ,https://www.amazon.com/review/RGHHZ4FM444QZ/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",5/21/15,Not Assigned,Not Assigned,Not Assigned,,Lisa L,TRUE,n/a,2,0,0,Two Stars,It was OK not as good as expected.,No,No,R3FB1JXY8HYVWM,https://www.amazon.com/review/R3FB1JXY8HYVWM/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",5/15/15,Not Assigned,Not Assigned,Not Assigned,,DONNA D.,TRUE,n/a,4,0,0,TASTY,These are tasty allergy friendly coconut chips!,No,No,RFTGDDJM3FKAF,https://www.amazon.com/review/RFTGDDJM3FKAF/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",5/7/15,Not Assigned,Not Assigned,Not Assigned,,Christina Santos,FALSE,n/a,5,6,6,Amazing!,"Absolutely delicious. Crunchy, flavorful. Quality product. Will buy again, and again, and again!!!!",Yes,No,R1L3WTZTZZLN3R,https://www.amazon.com/review/R1L3WTZTZZLN3R/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",5/4/15,Not Assigned,Not Assigned,Not Assigned,,Shopping Addiction,FALSE,n/a,5,0,0,Really good!,These are VERY good.  Be careful not to eat them all in one sitting!,No,No,R1T0PISVR1XE37,https://www.amazon.com/review/R1T0PISVR1XE37/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",4/30/15,Not Assigned,Not Assigned,Not Assigned,,Alyssa Lauren,TRUE,n/a,5,0,0,Absolutely delicious.,"Where have these been all my life? Seriously heaven on earth. Best snack ever. I think the Original flavor just barely beats Caramel, but they're both unbelievably good.",No,No,R1KSGKNO5YVJ66,https://www.amazon.com/review/R1KSGKNO5YVJ66/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",4/26/15,Not Assigned,Not Assigned,Not Assigned,,Holly,TRUE,n/a,5,0,0,Satisfying Treat Without All the Additives!,"These are great for a quick and easy snack (especially when on AIP) as well as baking. So delicious tossed in granola, cold or warm cereal, yogurt, or even plain. They are extremely hard to find around here so I was glad to find them on Amazon! While they're a bit on the high side pricewise, I don't find it unreasonable in that they're of high quality and it easily takes me 3-4+ sittings to get through a single bag. I can eat a couple and be good.",No,No,RL216HJ6EJ32U,https://www.amazon.com/review/RL216HJ6EJ32U/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",4/25/15,Not Assigned,Not Assigned,Not Assigned,,Dinorah Carr,TRUE,n/a,5,0,0,And great,Delicious!! And great price,No,No,R1564AHSZ8TWXF,https://www.amazon.com/review/R1564AHSZ8TWXF/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",4/23/15,Not Assigned,Not Assigned,Not Assigned,,amy,TRUE,n/a,5,0,0,Five Stars,Taste Great!,No,No,R2UJGUZB3AEA7H,https://www.amazon.com/review/R2UJGUZB3AEA7H/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",4/23/15,Not Assigned,Not Assigned,Not Assigned,,Wendy S Henry,TRUE,n/a,5,0,0,Five Stars,So addictingly good!!,No,No,REZQYT24S52AS,https://www.amazon.com/review/REZQYT24S52AS/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",4/22/15,Not Assigned,Not Assigned,Not Assigned,,jenduck,TRUE,n/a,5,0,0,Yum!,Fantastic taste and good price!,No,No,R130GP4JH7L66K,https://www.amazon.com/review/R130GP4JH7L66K/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",4/20/15,Not Assigned,Not Assigned,Not Assigned,,Cindy,TRUE,n/a,5,0,0,Just can't One,"Soooo tasty, crunchy, yet milky, sweet but not too sweet. It's one of those things like popcorn, you just can't have one.",No,No,R1MBDSNMTT2P8E,https://www.amazon.com/review/R1MBDSNMTT2P8E/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",4/18/15,Not Assigned,Not Assigned,Not Assigned,,CADOCPM93,TRUE,n/a,3,0,0,Three Stars,This tastes good but is way too overpriced.,No,No,R2I7ADAOJ543AO,https://www.amazon.com/review/R2I7ADAOJ543AO/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",4/14/15,Not Assigned,Not Assigned,Not Assigned,,georgina nadal,FALSE,n/a,5,0,0,Five Stars,Love them. I love coconut and these chips are everything!. I got them at marshalls for $2,No,No,RCIUYYDBSNCPZ,https://www.amazon.com/review/RCIUYYDBSNCPZ/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",4/11/15,Not Assigned,Not Assigned,Not Assigned,,mbs,TRUE,n/a,5,0,0,These are the bomb for coconut lovers!,"OH, my~ These are superb! Unfortunately, though, the bag is not too big and once you're addicted, you're out.If you love coconut, you'll love these!",No,No,R3NMI3F2F7XFOJ,https://www.amazon.com/review/R3NMI3F2F7XFOJ/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",4/10/15,Not Assigned,Not Assigned,Not Assigned,,C. Nelson,TRUE,n/a,5,0,0,These are so good! Great to have around when you want a ...,Beware: Addictive. These are so good! Great to have around when you want a small quick snack that's a little sweet.,No,No,R20F4T6ZEU1NV0,https://www.amazon.com/review/R20F4T6ZEU1NV0/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",4/2/15,Not Assigned,Not Assigned,Not Assigned,,c pacino,TRUE,n/a,1,0,0,One Star,Too sweet,No,No,R8BSK87WLWCPR,https://www.amazon.com/review/R8BSK87WLWCPR/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",4/1/15,Not Assigned,Not Assigned,Not Assigned,,michelle arenado,TRUE,n/a,5,0,0,Five Stars,I love coconut and these coconuts chips have such an amazing taste,No,No,R31QCTKII8CHPV,https://www.amazon.com/review/R31QCTKII8CHPV/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",3/31/15,Not Assigned,Not Assigned,Not Assigned,,Michelle,TRUE,n/a,5,0,0,Guilt-free treat!,Love this brand and this flavor is absolutely the best! It's a sweet treat w/out the guilt.,No,No,RYAQ4BO0SZVBJ,https://www.amazon.com/review/RYAQ4BO0SZVBJ/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",3/31/15,Not Assigned,Not Assigned,Not Assigned,,Erynie Dodson,TRUE,n/a,5,0,0,Dang Good!,"I purchased several other brands just to be sure which were better.  Dang has great taste, good and crunchy.",No,No,R3R5PY2XHOVMWF,https://www.amazon.com/review/R3R5PY2XHOVMWF/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",3/30/15,Not Assigned,Not Assigned,Not Assigned,,Leah En,TRUE,n/a,5,0,0,Mmmmmm!,"I loooove these! A healthy choice when I'm looking for a ""cheat"" snack.",No,No,R2B6YZ27INC5T7,https://www.amazon.com/review/R2B6YZ27INC5T7/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
